date,Armenian genocide
2025-12-28,14
2026-01-04,21
2026-01-11,27
2026-01-18,25
2026-01-25,31
2026-02-01,43
2026-02-08,59
2026-02-15,49
2026-02-22,47
2026-03-01,42
2026-03-08,44
2026-03-15,43
2026-03-22,45
2026-03-29,43
2026-04-05,47
2026-04-12,53
2026-04-19,100
2026-04-26,43
2026-05-03,33
