"created_at","timestamp_ms","id","extended_full_text","user_id","user_screen_name","user_name","user_followers_count","user_location","user_created_at","user_friends_count","user_statuses_count","user_verified","id_str","source","truncated","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id_str","in_reply_to_screen_name","contributors","is_quote_status","quote_count","reply_count","retweet_count","favorite_count","favorited","retweeted","filter_level","lang","possibly_sensitive","withheld_copyright","place_name","text","long","lat","quoted_status_id_str","place_country_code","rt_id","rt_user_name","rt_extended_full_text","rt_text","rt_favorite_count","rt_friends_count","rt_followers_count","rt_statuses_count","rt_user_id","rt_retweet_count","rt_reply_count","rt_quote_count","rt_user_verified","rt_user_location","rt_truncated","rt_source","rt_created_at","rt_user_screen_name","lat_float","long_float","hour","year","month","day","date"
"Tue Apr 22 18:15:06 +0000 2014","1398190506000","458730743276240896","They will because #TurkeyFailed http://t.co/jn5LBEO1Rr",,"ArevDinkjian","CampHaiastanProblems","168","","Tue Feb 26 22:46:02 +0000 2013","210","396",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","They will because #TurkeyFailed http://t.co/jn5LBEO1Rr","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"18","2014","04","22","04/22/2014"
"Tue Apr 22 14:03:59 +0000 2014","1398175439000","458667547693707264","RT @haynonymous: RIGHT NOW: People all over the world are using the Hashtag #TurkeyFailed

#TurkeyFailed to exterminate the #Armenian race!â€¦",,"Sarine_M","S.M. ","1218","Beirut-Lebanon","Wed Aug 05 07:53:10 +0000 2009","586","14820",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @haynonymous: RIGHT NOW: People all over the world are using the Hashtag #TurkeyFailed

#TurkeyFailed to exterminate the #Armenian race!â€¦","0.00000","0.00000",,"null","458666566092345344","Aram Haynonymous","RIGHT NOW: People all over the world are using the Hashtag #TurkeyFailed

#TurkeyFailed to exterminate the #Armenian race! #ArmenianGenocide","RIGHT NOW: People all over the world are using the Hashtag #TurkeyFailed

#TurkeyFailed to exterminate the #Armenian race! #ArmenianGenocide",,"1433","562","1022",,"0",,,,,,,"Tue Apr 22 14:00:05 +0000 2014","haynonymous",,,"14","2014","04","22","04/22/2014"
"Tue Apr 22 17:04:17 +0000 2014","1398186257000","458712921682771969","RT @SosyBourouj: My great grandparents were survivors of the #ArmenianGenocide #TurkeyFailed",,"Recognize1915","Armenian Genocide","375","Armenian Diaspora","Sun Feb 02 10:17:03 +0000 2014","200","1322",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @SosyBourouj: My great grandparents were survivors of the #ArmenianGenocide #TurkeyFailed","0.00000","0.00000",,"null","458684481944428544","Sosy Bouroujian","My great grandparents were survivors of the #ArmenianGenocide #TurkeyFailed","My great grandparents were survivors of the #ArmenianGenocide #TurkeyFailed",,"80","116","1400",,"0",,,,,,,"Tue Apr 22 15:11:17 +0000 2014","SosyBourouj",,,"17","2014","04","22","04/22/2014"
"Tue Apr 22 16:57:14 +0000 2014","1398185834000","458711147487969280","Kank! Bidi linenk! Oo der shatanank!!! â™¦ï¸�ðŸ”·ðŸ”¶ #TurkeyFailed",,"derikgb","Derik Boghosian","65","","Mon Aug 20 22:23:03 +0000 2012","158","144",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"West Norriton, PA","Kank! Bidi linenk! Oo der shatanank!!! â™¦ï¸�ðŸ”·ðŸ”¶ #TurkeyFailed","-75.36451","40.12973",,"US",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"16","2014","04","22","04/22/2014"
"Tue Apr 22 18:20:20 +0000 2014","1398190820000","458732060304474112","Every Sunday morning I take part in a church service that is done in 100% Armenian language. #TurkeyFailed #ArmenianGenocide",,"HeyLyshy","Alysha Phillips","216","","Sun Dec 13 21:00:21 +0000 2009","433","7372",,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","Every Sunday morning I take part in a church service that is done in 100% Armenian language. #TurkeyFailed #ArmenianGenocide","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"18","2014","04","22","04/22/2014"
"Tue Apr 22 17:34:04 +0000 2014","1398188044000","458720416904019969","RT @roseechristina: #TurkeyFailed",,"rostomzavarian","R Z","6","","Wed Apr 16 23:50:12 +0000 2014","26","137",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @roseechristina: #TurkeyFailed","0.00000","0.00000",,"null","458687909705428992","Christina Bastagian","#TurkeyFailed","#TurkeyFailed",,"323","312","9525",,"0",,,,,,,"Tue Apr 22 15:24:54 +0000 2014","roseechristina",,,"17","2014","04","22","04/22/2014"
"Tue Apr 22 16:47:18 +0000 2014","1398185238000","458708647678205953","Armenian was my first language. Armenians were my first friends. Armenia is where my heart is. It'll be my children's too. #TurkeyFailed",,"maryapks","Õ„Õ¡Ö€Õ«","237","","Mon Aug 27 21:12:20 +0000 2012","387","9522",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","Armenian was my first language. Armenians were my first friends. Armenia is where my heart is. It'll be my children's too. #TurkeyFailed","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"16","2014","04","22","04/22/2014"
"Tue Apr 22 18:33:51 +0000 2014","1398191631000","458735461897633792","RT @ANCA_DC: #TurkeyFailed | #Armenia Lives",,"TurkeyFailed","1.5 million ","48","","Fri Apr 11 23:04:12 +0000 2014","93","76",,,"web","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @ANCA_DC: #TurkeyFailed | #Armenia Lives","0.00000","0.00000",,"null","458437949127147521","Aram Hamparian","#TurkeyFailed | #Armenia Lives","#TurkeyFailed | #Armenia Lives",,"9734","10896","8752",,"0",,,,,,,"Mon Apr 21 22:51:39 +0000 2014","ANCA_DC",,,"18","2014","04","22","04/22/2014"
"Tue Apr 22 16:31:25 +0000 2014","1398184285000","458704650531643392","Being armenian is better then anything else #TurkeyFailed",,"RGKIDNEY","Nash Hovsepian","353","","Sun Dec 23 11:53:16 +0000 2012","1835","7135",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","Being armenian is better then anything else #TurkeyFailed","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"16","2014","04","22","04/22/2014"
"Tue Apr 22 18:39:20 +0000 2014","1398191960000","458736841810644992","RT @ayfwest: #TurkeyFailed in wiping out the Armenian people. We are survivors of the #ArmenianGenocide http://t.co/HAfpjkB9nr",,"luchadora41","Kristy Lonestar","16181","San Diego, California","Mon Nov 16 09:54:23 +0000 2009","15196","192439",,,"web","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @ayfwest: #TurkeyFailed in wiping out the Armenian people. We are survivors of the #ArmenianGenocide http://t.co/HAfpjkB9nr","0.00000","0.00000",,"null","458685795801374720","ayfwest","#TurkeyFailed in wiping out the Armenian people. We are survivors of the #ArmenianGenocide http://t.co/HAfpjkB9nr","#TurkeyFailed in wiping out the Armenian people. We are survivors of the #ArmenianGenocide http://t.co/HAfpjkB9nr",,"2002","1453","4235",,"0",,,,,,,"Tue Apr 22 15:16:30 +0000 2014","ayfwest",,,"18","2014","04","22","04/22/2014"
"Tue Apr 22 14:41:38 +0000 2014","1398177698000","458677022651609090","RT @VickenKabakian: I am alive. I am proud to be Armenian. #TurkeyFailed",,"Arouydz76","Ô±Õ¼ÕµÕ¸Ö‚Õ®76","251","","Mon Sep 12 20:10:20 +0000 2011","163","6301",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @VickenKabakian: I am alive. I am proud to be Armenian. #TurkeyFailed","0.00000","0.00000",,"null","458632858551087105","Vicken Kabakian","I am alive. I am proud to be Armenian. #TurkeyFailed","I am alive. I am proud to be Armenian. #TurkeyFailed",,"74","63","191",,"0",,,,,,,"Tue Apr 22 11:46:09 +0000 2014","VickenKabakian",,,"14","2014","04","22","04/22/2014"
"Tue Apr 22 10:31:23 +0000 2014","1398162683000","458614045151883264","RT @BFCAHayTad: Ce soir Ã  20h (heure de Paris), opÃ©ration trending #TurkeyFailed sur #Twitter !
Les armÃ©niens ont survÃ©cu, la Turquie a Ã©châ€¦",,"Nani_M23","Õ†Õ¡Ö€Õ«Õ¶Õ§","160","","Wed Oct 24 12:51:33 +0000 2012","150","5105",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"fr",,,"null","RT @BFCAHayTad: Ce soir Ã  20h (heure de Paris), opÃ©ration trending #TurkeyFailed sur #Twitter !
Les armÃ©niens ont survÃ©cu, la Turquie a Ã©châ€¦","0.00000","0.00000",,"null","458610512734195712","BFCA- Hay Tad France","Ce soir Ã  20h (heure de Paris), opÃ©ration trending #TurkeyFailed sur #Twitter !
Les armÃ©niens ont survÃ©cu, la Turquie a Ã©chouÃ©!

@AYFeast","Ce soir Ã  20h (heure de Paris), opÃ©ration trending #TurkeyFailed sur #Twitter !
Les armÃ©niens ont survÃ©cu, la Turquie a Ã©chouÃ©!

@AYFeast",,"294","283","571",,"0",,,,,,,"Tue Apr 22 10:17:21 +0000 2014","BFCAHayTad",,,"10","2014","04","22","04/22/2014"
"Tue Apr 22 15:19:11 +0000 2014","1398179951000","458686472418521088","RT @GaroDellem: Im going to Homenetmen World Jamboree this summer with Armenians from all over the world #TurkeyFailed",,"ida_b23","hi my name is da","165","","Mon Feb 11 15:24:54 +0000 2013","191","1748",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @GaroDellem: Im going to Homenetmen World Jamboree this summer with Armenians from all over the world #TurkeyFailed","0.00000","0.00000",,"null","458684554128396288","Garo Tashian","Im going to Homenetmen World Jamboree this summer with Armenians from all over the world #TurkeyFailed","Im going to Homenetmen World Jamboree this summer with Armenians from all over the world #TurkeyFailed",,"455","353","8609",,"0",,,,,,,"Tue Apr 22 15:11:34 +0000 2014","GaroDellem",,,"15","2014","04","22","04/22/2014"
"Tue Apr 22 18:12:54 +0000 2014","1398190374000","458730189631918080","RT @TurkeyFailed: @rmean We get to enjoy your music because #TurkeyFailed",,"EvaSiran","Eva Siran","27","San Diego","Fri Oct 11 13:49:47 +0000 2013","67","147",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @TurkeyFailed: @rmean We get to enjoy your music because #TurkeyFailed","0.00000","0.00000",,"null","458722630234021888","1.5 million ","@rmean We get to enjoy your music because #TurkeyFailed","@rmean We get to enjoy your music because #TurkeyFailed",,"84","47","58",,"0",,,,,,,"Tue Apr 22 17:42:52 +0000 2014","TurkeyFailed",,,"18","2014","04","22","04/22/2014"
"Tue Apr 22 15:42:27 +0000 2014","1398181347000","458692327666511872","RT @NnaKasH: I have visited my homeland, Armenia, three times so far in my life. I plan on going back a hundred times more. #TurkeyFailed",,"AraxieTossy","Araxietossyoshit","200","","Fri May 27 10:07:37 +0000 2011","202","1426",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @NnaKasH: I have visited my homeland, Armenia, three times so far in my life. I plan on going back a hundred times more. #TurkeyFailed","0.00000","0.00000",,"null","458692185144459264","Natalie Nakashian","I have visited my homeland, Armenia, three times so far in my life. I plan on going back a hundred times more. #TurkeyFailed","I have visited my homeland, Armenia, three times so far in my life. I plan on going back a hundred times more. #TurkeyFailed",,"170","212","1357",,"0",,,,,,,"Tue Apr 22 15:41:53 +0000 2014","NnaKasH",,,"15","2014","04","22","04/22/2014"
"Tue Apr 22 18:31:38 +0000 2014","1398191498000","458734904054796288","RT @nitababyx3: Armenian traditions will always be passed on to future generations  #TurkeyFailed",,"TurkeyFailed","1.5 million ","48","","Fri Apr 11 23:04:12 +0000 2014","93","75",,,"web","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @nitababyx3: Armenian traditions will always be passed on to future generations  #TurkeyFailed","0.00000","0.00000",,"null","458685989343330304","Ô±Õ¶Õ«Õ©Õ¡ Õ„Õ¸Õ¾Õ½Õ§Õ½Õ¥Õ¡Õ¶","Armenian traditions will always be passed on to future generations  #TurkeyFailed","Armenian traditions will always be passed on to future generations  #TurkeyFailed",,"492","627","33513",,"0",,,,,,,"Tue Apr 22 15:17:16 +0000 2014","nitababyx3",,,"18","2014","04","22","04/22/2014"
"Tue Apr 22 15:51:14 +0000 2014","1398181874000","458694538035732480","RT @Genocideof1915: More than 20 countries have officially recognized the #ArmenianGenocide. #Turkeyfailed #NeverForget",,"AnnaATurcotte","Anna Astvatsaturian","43","USA","Sun Feb 02 17:40:23 +0000 2014","63","174",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @Genocideof1915: More than 20 countries have officially recognized the #ArmenianGenocide. #Turkeyfailed #NeverForget","0.00000","0.00000",,"null","458694306778583040","ArmenianGenocide","More than 20 countries have officially recognized the #ArmenianGenocide. #Turkeyfailed #NeverForget","More than 20 countries have officially recognized the #ArmenianGenocide. #Turkeyfailed #NeverForget",,"68","564","2420",,"0",,,,,,,"Tue Apr 22 15:50:19 +0000 2014","Genocideof1915",,,"15","2014","04","22","04/22/2014"
"Tue Apr 22 15:52:51 +0000 2014","1398181971000","458694944912576514","RT @alexourf: My grandfather and dad started/run a business named Massis Bakery #TurkeyFailed",,"nitababyx3","Ô±Õ¶Õ«Õ©Õ¡ Õ„Õ¸Õ¾Õ½Õ§Õ½Õ¥Õ¡Õ¶","624","703","Sun Sep 27 19:13:45 +0000 2009","489","33486",,,"web","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @alexourf: My grandfather and dad started/run a business named Massis Bakery #TurkeyFailed","0.00000","0.00000",,"null","458694688879693824","Alex Ourfalian","My grandfather and dad started/run a business named Massis Bakery #TurkeyFailed","My grandfather and dad started/run a business named Massis Bakery #TurkeyFailed",,"299","308","2984",,"0",,,,,,,"Tue Apr 22 15:51:50 +0000 2014","alexourf",,,"15","2014","04","22","04/22/2014"
"Tue Apr 22 15:55:15 +0000 2014","1398182115000","458695548875182080","#TurkeyFailed",,"TaleenAnsoorian","Taleen Ansoorian","199","","Sat Apr 03 13:44:19 +0000 2010","448","872",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","#TurkeyFailed","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"15","2014","04","22","04/22/2014"
"Fri May 16 16:13:19 +0000 2014","1400256799000","467397404279336960","RT @Tearoze: Heartbroken for all the Miners who lost their lives in Turkey's mines. #TurkeyFailed",,"aaasss11739","Rainbow","3606","","Wed May 07 02:58:33 +0000 2014","3596","4179",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @Tearoze: Heartbroken for all the Miners who lost their lives in Turkey's mines. #TurkeyFailed","0.00000","0.00000",,"null","467395405165371392","Royal","Heartbroken for all the Miners who lost their lives in Turkey's mines. #TurkeyFailed","Heartbroken for all the Miners who lost their lives in Turkey's mines. #TurkeyFailed",,"50003","52508","11966",,"0",,,,,,,"Fri May 16 16:05:23 +0000 2014","Tearoze",,,"16","2014","05","16","05/16/2014"
"Sun May 18 03:57:21 +0000 2014","1400385441000","467936967934488576","http://t.co/0cJwQicgXU

http://t.co/ymisq2SwWI
!
#ksa
#saudi
#LFC 
#love 
#Libya 
#london 
#Germany 
#turkeyfailed 
#germanysnexttopmodel",,"al_qassim_","Ø§Ù„Ù‚ØµÙŠÙ…","130","","Sun Oct 20 00:06:32 +0000 2013","140","6896",,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false",,"null",,"null",,,,,,"0",,,,"ar",,,"null","http://t.co/0cJwQicgXU

http://t.co/ymisq2SwWI
!
#ksa
#saudi
#LFC 
#love 
#Libya 
#london 
#Germany 
#turkeyfailed 
#germanysnexttopmodel","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"03","2014","05","18","05/18/2014"
"Sun May 18 03:57:21 +0000 2014","1400385441000","467936967942885376","http://t.co/EfiYh8RKgB

http://t.co/QogZXDhE8y
!
#ksa
#saudi
#LFC 
#love 
#Libya 
#london 
#Germany 
#turkeyfailed 
#germanysnexttopmodel",,"alarian_1","ØªØ¨ÙˆÙƒ Ù†ÙŠÙˆØ²","118","","Fri Sep 27 10:45:56 +0000 2013","154","5544",,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false",,"null",,"null",,,,,,"0",,,,"ar",,,"null","http://t.co/EfiYh8RKgB

http://t.co/QogZXDhE8y
!
#ksa
#saudi
#LFC 
#love 
#Libya 
#london 
#Germany 
#turkeyfailed 
#germanysnexttopmodel","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"03","2014","05","18","05/18/2014"
"Sun Jul 06 00:58:54 +0000 2014","1404608334000","485649064935972865","RT @Arminefreedom7: #Armeniangenocide #turkeyfailed The Armenian Genocide: http://t.co/pjPHYYL1Gp",,"galstyan_mix","Alina love mix ","4","","Sat Jul 05 10:30:36 +0000 2014","33","71",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",,"null",,"null",,,,,,"0",,,,"en-gb",,,"null","RT @Arminefreedom7: #Armeniangenocide #turkeyfailed The Armenian Genocide: http://t.co/pjPHYYL1Gp","0.00000","0.00000",,"null","483921092436692992","Armine Galstyan ","#Armeniangenocide #turkeyfailed The Armenian Genocide: http://t.co/pjPHYYL1Gp","#Armeniangenocide #turkeyfailed The Armenian Genocide: http://t.co/pjPHYYL1Gp",,"2000","1782","412",,"0",,,,,,,"Tue Jul 01 06:32:33 +0000 2014","Arminefreedom7",,,"00","2014","07","06","07/06/2014"
"Thu Jul 17 10:28:53 +0000 2014","1405592933000","489778772472647680","Love seeing odars wear Alex and Ani bracelets bc #turkeyfailed",,"AlexBedirian","Lex","265","","Sun Jan 02 02:41:58 +0000 2011","251","9243",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","Love seeing odars wear Alex and Ani bracelets bc #turkeyfailed","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"10","2014","07","17","07/17/2014"
"Mon Jul 28 13:25:10 +0000 2014","1406553910000","493809402127089665","@TurkeyFailed A #poem about #ArmenianGenocide by #Turk- Laz poet Serkan Engin from #Turkey http://t.co/fgyQjueCwV",,"serkanengin","Serkan Engin","414","Izmit/ Turkey","Thu Apr 11 08:49:47 +0000 2013","146","10536",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",,"null",,"TurkeyFailed",,,,,,"0",,,,"tr",,,"null","@TurkeyFailed A #poem about #ArmenianGenocide by #Turk- Laz poet Serkan Engin from #Turkey http://t.co/fgyQjueCwV","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"13","2014","07","28","07/28/2014"
"Sat Aug 02 23:12:16 +0000 2014","1407021136000","495769090020360192","RT @LucilleBarbb: #TurkeyFailed #RecognizeTheArmenianGenocide @BarackObama http://t.co/lGF8juew5I",,"nicolekachigian","Nicole Kachigian","406","","Mon Oct 15 15:40:09 +0000 2012","515","4158",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @LucilleBarbb: #TurkeyFailed #RecognizeTheArmenianGenocide @BarackObama http://t.co/lGF8juew5I","0.00000","0.00000",,"null","495767696089546752","Luc","#TurkeyFailed #RecognizeTheArmenianGenocide @BarackObama http://t.co/lGF8juew5I","#TurkeyFailed #RecognizeTheArmenianGenocide @BarackObama http://t.co/lGF8juew5I",,"210","383","9440",,"0",,,,,,,"Sat Aug 02 23:06:44 +0000 2014","LucilleBarbb",,,"23","2014","08","02","08/02/2014"
"Sat Aug 02 23:20:18 +0000 2014","1407021618000","495771111658127360","RT @LucilleBarbb: #TurkeyFailed #RecognizeTheArmenianGenocide @BarackObama http://t.co/lGF8juew5I",,"marissaonesian","marissa","521","","Sat Apr 30 11:54:18 +0000 2011","335","9284",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @LucilleBarbb: #TurkeyFailed #RecognizeTheArmenianGenocide @BarackObama http://t.co/lGF8juew5I","0.00000","0.00000",,"null","495767696089546752","Luc","#TurkeyFailed #RecognizeTheArmenianGenocide @BarackObama http://t.co/lGF8juew5I","#TurkeyFailed #RecognizeTheArmenianGenocide @BarackObama http://t.co/lGF8juew5I",,"210","383","9440",,"0",,,,,,,"Sat Aug 02 23:06:44 +0000 2014","LucilleBarbb",,,"23","2014","08","02","08/02/2014"
"Fri Aug 08 13:47:06 +0000 2014","1407505626000","497801188369104896","RT @KajikAleksanyan: #ArmenianGenocide #TurkeyFailed http://t.co/YmPKEukaq4",,"87aliyeva1","ferqanaaliyeva","0","","Fri Aug 08 13:22:57 +0000 2014","9","8",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",,"null",,"null",,,,,,"0",,,,"ru",,,"null","RT @KajikAleksanyan: #ArmenianGenocide #TurkeyFailed http://t.co/YmPKEukaq4","0.00000","0.00000",,"null","459313614646951936","Ô±Õ¼Õ¡Õ»Õ¶Õ¸Ö€Õ¤ Ô±Ö€Õ¥Õ£Õ¡Õ¯","#ArmenianGenocide #TurkeyFailed http://t.co/YmPKEukaq4","#ArmenianGenocide #TurkeyFailed http://t.co/YmPKEukaq4",,"103","11","27",,"0",,,,,,,"Thu Apr 24 08:51:14 +0000 2014","KajikAleksanyan",,,"13","2014","08","08","08/08/2014"
"Sun Sep 28 20:58:16 +0000 2014","1411937896000","516391476138635264","RT @TsolineMaria: Kanye West's daughter is Armenian #turkeyfailed",,"skyyblueeee","áŽ¦Æ™Æ´Îµ","237","armenia","Wed Jun 22 09:54:53 +0000 2011","385","4136",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @TsolineMaria: Kanye West's daughter is Armenian #turkeyfailed","0.00000","0.00000",,"null","516375826708062208","Tsoline Maria","Kanye West's daughter is Armenian #turkeyfailed","Kanye West's daughter is Armenian #turkeyfailed",,"520","594","1385",,"0",,,,,,,"Sun Sep 28 19:56:05 +0000 2014","TsolineMaria",,,"20","2014","09","28","09/28/2014"
"Sun Sep 28 21:57:59 +0000 2014","1411941479000","516406504329842688","RT @Aesj88: @TurkeyFailed thank you #4MyArmenianPeeps",,"kevinmanuk","Kevin Manuk","281","","Thu Jan 05 21:51:22 +0000 2012","161","3433",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @Aesj88: @TurkeyFailed thank you #4MyArmenianPeeps","0.00000","0.00000",,"null","516345848478064643","ASJ","@TurkeyFailed thank you #4MyArmenianPeeps","@TurkeyFailed thank you #4MyArmenianPeeps",,"635","9028","8760",,"0",,,,,,,"Sun Sep 28 17:56:58 +0000 2014","Aesj88",,,"21","2014","09","28","09/28/2014"
"Thu Oct 16 23:03:34 +0000 2014","1413500614000","522945990492684288","RT @ArmenKaroAssoc: #TurkeyFailed to gain a seat on the United Nations Security Council http://t.co/nfRcSleiCz",,"ManougAlemian","Manoug Alemian","148","Montreal, QC","Fri Feb 03 11:11:20 +0000 2012","387","121",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @ArmenKaroAssoc: #TurkeyFailed to gain a seat on the United Nations Security Council http://t.co/nfRcSleiCz","0.00000","0.00000",,"null","522908108872773632","ArmenKaroStudntAssoc","#TurkeyFailed to gain a seat on the United Nations Security Council http://t.co/nfRcSleiCz","#TurkeyFailed to gain a seat on the United Nations Security Council http://t.co/nfRcSleiCz",,"177","177","804",,"0",,,,,,,"Thu Oct 16 20:33:02 +0000 2014","ArmenKaroAssoc",,,"23","2014","10","16","10/16/2014"
"Fri Oct 17 08:50:18 +0000 2014","1413535818000","523093646779101184","Mayr Haiastan - Mother Armenia watches over Yerevan. Built in 1950. #turkeyfailed http://t.co/AGya82e28l",,"TurkeyFailed","1.5 million ","290","","Fri Apr 11 23:04:12 +0000 2014","753","645",,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","Mayr Haiastan - Mother Armenia watches over Yerevan. Built in 1950. #turkeyfailed http://t.co/AGya82e28l","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"08","2014","10","17","10/17/2014"
"Tue Oct 21 19:03:01 +0000 2014","1413918181000","524697393435279360","""@rachaelminass: spending my Tuesday night in Armenian class getting shown up by intelligent 8 year olds :)))"" #turkeyfailed",,"TurkeyFailed","1.5 million ","306","","Fri Apr 11 23:04:12 +0000 2014","782","673",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","""@rachaelminass: spending my Tuesday night in Armenian class getting shown up by intelligent 8 year olds :)))"" #turkeyfailed","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"19","2014","10","21","10/21/2014"
"Wed Nov 12 18:27:22 +0000 2014","1415816842000","532676054360412160","Check out Armenian boxer Vic Darchinyan's theragingbull2000 trunks. #turkeyfailed #werestillhere http://t.co/C5v9SS0uy1",,"TurkeyFailed","1.5 million ","359","","Fri Apr 11 23:04:12 +0000 2014","920","727",,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","Check out Armenian boxer Vic Darchinyan's theragingbull2000 trunks. #turkeyfailed #werestillhere http://t.co/C5v9SS0uy1","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"18","2014","11","12","11/12/2014"
